Regiao,Estado,Mês,RADIACAO GLOBAL (Kj/m²),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),Temp_Media,Ano
CO,MT,1,1152.5323018396548,0.36282979960873474,26.53588012171231,25.299370597307323,25.917625359509817,2024
CO,MT,2,1102.8284733803719,0.3308821668143273,26.500494164156628,25.275705948795178,25.888100056475903,2024
CO,MT,3,1071.0313576241579,0.32808551992225465,26.72167238497405,25.532655933843582,26.127164159408814,2024
CO,MT,4,1044.754195804196,0.23021844660194174,26.73641276255815,25.538048024059016,26.137230393308585,2024
CO,MT,5,1034.1283326339349,0.008201112713785286,25.391919045548956,24.007312949814036,24.699615997681498,2024
CO,MT,6,1013.5461283866996,0.00027889908256880736,25.62568306010929,23.868926733513714,24.7473048968115,2024
CO,MT,7,1042.3484187568156,4.167534903104814e-05,24.495844903836264,22.635184613802323,23.565514758819294,2024
CO,MT,8,1095.8861573429137,0.0044884785708924416,26.643273396880417,24.710447357019063,25.67686037694974,2024
CO,MT,9,980.0068194174758,0.013883579496090356,29.510296515490065,27.653928377317474,28.58211244640377,2024
CO,MT,10,1056.8080080858342,0.18493098884477216,28.579395672718228,27.09150087043024,27.835448271574236,2024
CO,MT,11,1022.8869239267676,0.3829115128449096,26.39456721332236,25.22248464509593,25.808525929209146,2024
CO,MT,12,1018.4671108274157,0.3048665933846308,26.190339083098312,25.02131566865613,25.60582737587722,2024
N,AC,1,1024.1428790983607,0.4268890401633765,26.83165418652144,25.821579305650104,26.326616746085772,2024
N,AC,2,990.6972957084068,0.4749546937296122,26.708372598767667,25.694744472635012,26.201558535701338,2024
N,AC,3,1036.8763696369638,0.2763122476446837,27.177125298736772,26.104643222942983,26.640884260839876,2024
N,AC,4,923.4818310858765,0.2776233495482974,27.061875228018973,26.02480846406421,26.543341846041592,2024
N,AC,5,782.9489717223651,0.1333109243697479,24.83790267306374,23.9008210742388,24.369361873651272,2024
N,AC,6,968.5845108695652,0.051875000000000004,26.291979166666664,25.013472222222223,25.65272569444444,2024
N,AC,7,980.7316557257477,0.02962962962962963,24.237954289996253,22.932596478081678,23.585275384038965,2024
N,AC,8,910.0799653078924,0.020999219359875098,25.906152037617556,24.535775862068967,25.22096394984326,2024
N,AC,9,833.4781278127813,0.08162528216704289,27.9375226039783,26.59751356238698,27.26751808318264,2024
N,AC,10,971.5860243055556,0.28783116299955097,27.735114503816792,26.506017063313877,27.120565783565333,2024
N,AC,11,880.8743339253997,0.34930491195551433,26.49916512059369,25.480658627087198,25.989911873840445,2024
N,AC,12,951.1722513089004,0.2541854185418542,26.474077407740776,25.465256525652567,25.96966696669667,2024
N,AM,1,772.5021156558533,0.34612514657286003,27.62242343794444,26.560566985872757,27.0914952119086,2024
N,AM,2,832.7156539417213,0.4105841595986143,27.979242279528815,26.906367398917542,27.44280483922318,2024
N,AM,3,774.0282142857143,0.45633930596507144,27.687664174580725,26.69753485552637,27.192599515053548,2024
N,AM,4,752.8166155660377,0.4136606655755592,27.617067661789253,26.626102327408425,27.12158499459884,2024
N,AM,5,713.8525603371218,0.31146504009940135,27.24978061011283,26.251807354784788,26.75079398244881,2024
N,AM,6,799.7159032716927,0.1386136283394139,27.837648266423358,26.628672445255475,27.233160355839416,2024
N,AM,7,876.6526087629665,0.10944961045488816,27.68664242424242,26.418884848484847,27.052763636363636,2024
N,AM,8,915.7943196638167,0.06609848484848485,28.390490973899045,27.058100494423364,27.724295734161203,2024
N,AM,9,926.3940029985007,0.10652938221998995,29.663083943797286,28.3493575117089,29.006220727753092,2024
N,AM,10,980.85158045977,0.12410571276027764,29.045251326092448,27.734874321081218,28.39006282358683,2024
N,AM,11,852.3342939481269,0.15670995670995672,28.300759089093088,27.175762418431216,27.73826075376215,2024
N,AM,12,742.5757910529187,0.377889809146561,27.407952309295055,26.35421923833777,26.881085773816412,2024
N,AP,1,820.9139504563234,0.4643195666892349,26.854265402843602,25.837474610697356,26.34587000677048,2024
N,AP,2,875.3223152022315,0.39249368459040057,27.11342475640563,26.054998195597257,26.584211476001443,2024
N,AP,3,776.2865593736408,0.44549125168236875,27.06810228802153,26.11043068640646,26.589266487213997,2024
N,AP,4,772.4815765765766,0.4425694444444444,27.169965277777777,26.232881944444443,26.70142361111111,2024
N,AP,5,779.940485478977,0.6164705882352941,27.16870588235294,26.208470588235294,26.688588235294116,2024
N,AP,6,852.1855026929982,0.34152777777777776,27.10263888888889,26.00166666666667,26.552152777777778,2024
N,AP,7,989.1728088701162,0.20210198520825226,27.278435188789413,26.10778513040093,26.69311015959517,2024
N,AP,8,1182.3049517684888,0.09484073575594437,28.015477792732167,26.82319425751458,27.41933602512337,2024
N,AP,9,1242.7758666666666,0.03192575406032482,28.765429234338747,27.539628770301626,28.152529002320186,2024
N,AP,10,1274.6602067183462,0.06831683168316832,28.83064806480648,27.57128712871287,28.200967596759675,2024
N,AP,11,1164.2152610441767,0.10139925373134329,28.66497201492537,27.437360074626863,28.051166044776117,2024
N,AP,12,946.5315280464216,0.23769680611785873,27.140665766981556,26.04570400359874,26.59318488529015,2024
N,PA,1,1013.5525414982369,0.3900467828327344,27.317789342953457,26.251984150452422,26.784886746702938,2024
N,PA,2,992.0197115826214,0.4084022542633389,26.98546618495278,25.97203524117386,26.47875071306332,2024
N,PA,3,969.1791446983011,0.5794287283713265,27.086133317996204,26.099206303560134,26.59266981077817,2024
N,PA,4,923.005971258672,0.5477614883965551,27.112657647328597,26.116160284338452,26.614408965833526,2024
N,PA,5,1022.9008664377963,0.2455434649712679,27.779844416833235,26.675549673167303,27.22769704500027,2024
N,PA,6,1089.6266089965397,0.09543321070658378,27.740748615229677,26.505925138477032,27.123336876853354,2024
N,PA,7,1164.0806421941634,0.03439553626782393,27.92730345654781,26.588071093664816,27.257687275106314,2024
N,PA,8,1193.8831302557062,0.032463459376294454,28.39018582093619,26.99060047951177,27.69039315022398,2024
N,PA,9,1248.4702794242166,0.018636363636363635,29.580217688693274,28.168560042824005,28.87438886575864,2024
N,PA,10,1158.9991077005443,0.0770592970217333,29.080924887892376,27.80923206278027,28.445078475336324,2024
N,PA,11,1080.6612536343423,0.12380361329471798,28.626149919547245,27.45692725961272,28.041538589579982,2024
N,PA,12,941.6486212624585,0.2765301930713405,27.586842396721675,26.517305349429616,27.052073873075646,2024
N,RO,1,1243.7744680851063,0.4350806451612903,26.76760752688172,25.695598118279573,26.231602822580648,2024
N,RO,2,1238.256609947644,0.4583333333333333,26.71497844827586,25.665158045977012,26.190068247126437,2024
N,RO,3,1316.82096069869,0.40456989247311825,27.292405913978495,26.207325268817204,26.74986559139785,2024
N,RO,4,1263.8931478968793,0.3277777777777778,27.24079861111111,26.153750000000002,26.697274305555556,2024
N,RO,5,1295.3109625668449,0.05141129032258065,26.066801075268817,24.917876344086025,25.49233870967742,2024
N,RO,6,1479.2381355932205,0.00038595137012736397,27.299382477807796,25.80297182554998,26.55117715167889,2024
N,RO,7,1503.5348017621145,0.0015232974910394264,26.335483870967742,24.69793906810036,25.51671146953405,2024
N,RO,8,1404.9038630377524,0.007437275985663083,27.992741935483874,26.35344982078853,27.173095878136202,2024
N,RO,9,1243.4685372585097,0.055424164524421594,30.063701799485862,28.51835475578406,29.29102827763496,2024
N,RO,10,1519.7407279029462,0.1638344226579521,29.09281045751634,27.61846405228758,28.35563725490196,2024
N,RO,11,1302.4072048611113,0.15175824175824176,26.947197802197802,25.779999999999998,26.3635989010989,2024
N,RO,12,1323.4958771929826,0.3012885154061624,26.681446188340807,25.533576233183858,26.107511210762333,2024
N,RR,1,1582.7517587939697,0.005645161290322581,30.236424731182797,28.91895161290323,29.57768817204301,2024
N,RR,2,1594.8015873015872,0.009770114942528735,30.977586206896554,29.66566091954023,30.32162356321839,2024
N,RR,3,1529.7733333333333,0.04543010752688172,31.583736559139783,30.350134408602152,30.96693548387097,2024
N,RR,4,1431.3481865284975,0.2463888888888889,29.81652777777778,28.689444444444447,29.252986111111113,2024
N,RR,5,1346.5298742138364,0.36950000000000005,28.90402144772118,27.511260053619306,28.207640750670244,2024
N,RR,6,1525.621985815603,0.37560975609756103,29.611278195488723,27.742857142857144,28.677067669172935,2024
N,RR,7,1451.9,0.3174917491749175,29.644569288389516,27.6749063670412,28.659737827715357,2024
N,RR,8,1757.4879999999998,0.21391304347826087,31.695483870967742,29.653548387096777,30.67451612903226,2024
N,RR,9,1779.9288713910762,0.14416543574593796,30.175851851851853,28.618814814814815,29.397333333333336,2024
N,RR,10,1707.1606965174128,0.0228494623655914,30.437365591397853,28.9497311827957,29.693548387096776,2024
N,RR,11,1541.8841584158415,0.22361111111111112,30.290277777777778,28.818472222222223,29.554375,2024
N,RR,12,1598.5874015748034,0.016397849462365593,29.416397849462363,28.24005376344086,28.828225806451613,2024
N,TO,1,1248.3655818158336,0.47305293174122265,26.45971223021583,25.31099213652334,25.885352183369584,2024
N,TO,2,1333.5636350104198,0.3552678394939711,26.642039455404277,25.52473835324627,26.083388904325275,2024
N,TO,3,1475.1294645400171,0.30470501746002576,27.42578020134228,26.209211409395973,26.817495805369127,2024
N,TO,4,1402.5921765145847,0.24326234867897853,27.215724878547682,26.045725730844627,26.630725304696156,2024
N,TO,5,1646.6939872004764,0.00821546540188024,27.353488569009315,25.824589331075362,26.589038950042337,2024
N,TO,6,1598.573470016957,0.0,26.23760788074274,24.503208089966,25.37040798535437,2024
N,TO,7,1610.7611613094357,0.0034140127388535032,25.908480475382007,24.016196943972833,24.962338709677418,2024
N,TO,8,1693.9968312004873,0.006455083378160301,27.5876470060149,25.56002334141305,26.573835173713974,2024
N,TO,9,1814.630662858861,0.0026088521050737674,29.804347826086957,27.654617319439456,28.729482572763207,2024
N,TO,10,1461.5597888008895,0.13888543240600834,29.310008020675518,27.72120131895553,28.515604669815524,2024
N,TO,11,1292.0598360655738,0.2691220309645158,27.252550231839262,26.03869783616692,26.64562403400309,2024
N,TO,12,1331.4352206494586,0.2873554429895823,26.80408593899866,25.58518127757529,26.194633608286978,2024
NE,AL,1,1711.554767902123,0.05969415619879847,29.32980574666127,28.06558073654391,28.69769324160259,2024
NE,AL,2,1537.8714339765418,0.06464233576642336,28.5231324278438,27.39526740237691,27.959199915110354,2024
NE,AL,3,1578.3396903589023,0.05114006514657981,29.182552285050352,28.015298218435323,28.598925251742838,2024
NE,AL,4,1343.6897951850522,0.201673640167364,28.023488464598252,26.963643595863168,27.49356603023071,2024
NE,AL,5,1091.6579413769598,0.3360574764256848,26.15461361014994,25.248615916955014,25.701614763552477,2024
NE,AL,6,991.7208058353596,0.3207334273624824,24.69881716118685,23.754831595829994,24.22682437850842,2024
NE,AL,7,1051.8245817685217,0.1708201178069778,24.073470993117013,23.09087512291052,23.582173058013765,2024
NE,AL,8,1369.0934922436625,0.05872224739465337,24.479330422125184,23.351528384279476,23.91542940320233,2024
NE,AL,9,1513.4611577551923,0.04006024096385542,25.382948402948404,24.14663390663391,24.764791154791155,2024
NE,AL,10,1778.3709560489353,0.008909815284317276,27.228785950623568,25.959353525069993,26.59406973784678,2024
NE,AL,11,1770.8761326482952,0.03975858166729536,28.279943342776203,27.000056657223794,27.64,2024
NE,AL,12,1846.720705244123,0.014417887432536622,28.648029427220177,27.360903836048347,28.004466631634262,2024
NE,BA,1,1388.8523445151811,0.26070117474302495,27.423800780353453,26.158228138627496,26.791014459490476,2024
NE,BA,2,1378.8142592724423,0.2563115104835259,26.533956264157517,25.379229830981007,25.956593047569264,2024
NE,BA,3,1538.7683267514992,0.08573569074018579,27.659164909320964,26.390636862083507,27.024900885702237,2024
NE,BA,4,1221.1190339655932,0.2473299661648605,26.399610813525275,25.268103448275863,25.83385713090057,2024
NE,BA,5,1198.5996536972907,0.10396842797632098,25.111243411323045,23.87188957567024,24.49156649349664,2024
NE,BA,6,1081.1332151719248,0.12191123736785732,23.633622283390164,22.397625405694097,23.01562384454213,2024
NE,BA,7,1200.7179731325657,0.05218626821890182,23.018899451400813,21.634230914192386,22.3265651827966,2024
NE,BA,8,1277.857511369567,0.07126063270572494,23.85692828616079,22.456394339295016,23.156661312727906,2024
NE,BA,9,1445.1773965844402,0.027832692214052688,24.909148148148148,23.352810185185184,24.130979166666666,2024
NE,BA,10,1440.9175131876411,0.05267711726384365,26.8971674710207,25.49253529385233,26.194851382436518,2024
NE,BA,11,1338.995968503937,0.1727990482370755,26.255643924875432,24.999199885013415,25.627421904944423,2024
NE,BA,12,1521.5442508424426,0.03731190150478796,27.511590242933085,26.088186199016345,26.799888220974715,2024
NE,CE,1,1039.6733036377134,0.0816727476845355,28.851582381729198,27.625611745513865,28.238597063621533,2024
NE,CE,2,953.7432616431997,0.3835876568328247,28.168049447283963,26.991346725306077,27.579698086295018,2024
NE,CE,3,936.646990038978,0.3319214241866176,27.29535303406271,26.20334987593052,26.749351454996614,2024
NE,CE,4,809.8390724165988,0.34103650586701434,27.008043505754397,25.950385734159607,26.479214619957002,2024
NE,CE,5,919.0663982589771,0.07978273989136996,27.389903999999998,26.31816,26.854031999999997,2024
NE,CE,6,1009.6158711217183,0.07216358839050131,26.980326414759624,25.821713677488024,26.401020046123826,2024
NE,CE,7,1000.7921887287025,0.012346298619824341,27.782494615233993,26.401664382220478,27.092079498727237,2024
NE,CE,8,1063.4251965811966,0.00012995451591942821,28.777896740423508,27.22755174875089,28.0027242445872,2024
NE,CE,9,1104.9870307167234,7.102272727272728e-05,29.58144578313253,28.043668005354753,28.81255689424364,2024
NE,CE,10,1159.681473377097,0.00021141649048625797,30.144313417190777,28.66512054507338,29.404716981132076,2024
NE,CE,11,1032.861053471668,0.0008240626287597857,30.229804865009356,28.7875167067629,29.50866078588613,2024
NE,CE,12,1080.1613972055889,0.06034892942109436,30.576002123705866,29.142075922484736,29.8590390230953,2024
NE,MA,1,1138.2036641502484,0.2364619718309859,27.84930012549474,26.788705473501306,27.319002799498023,2024
NE,MA,2,1095.7167223382046,0.5553814002089864,27.012469599823124,26.03635861154101,26.52441410568207,2024
NE,MA,3,1166.1329106280193,0.5161550690962456,27.24299017071909,26.167232281427832,26.705111226073463,2024
NE,MA,4,1041.2734378265413,0.4759397544614606,27.16469135802469,26.08111647879764,26.622903918411165,2024
NE,MA,5,1156.482846793096,0.1568208778173191,27.91110871208032,26.755889020835582,27.33349886645795,2024
NE,MA,6,1221.565334530759,0.10027196083763938,27.63249175480496,26.359945411122485,26.99621858296372,2024
NE,MA,7,1308.7352054195803,0.021449429254048313,27.235595659875997,25.880115146147034,26.557855403011516,2024
NE,MA,8,1601.068530917684,0.004078225614118769,28.30154911959973,26.807812951024726,27.55468103531223,2024
NE,MA,9,1505.238349935037,0.003612973860681538,29.3284386224382,27.827899852102263,28.57816923727023,2024
NE,MA,10,1399.4929724409449,0.03094272681196148,29.683511269276398,28.36459074733096,29.02405100830368,2024
NE,MA,11,1334.6613978710584,0.07064981488573982,29.255765765765762,28.018848848848847,28.637307307307303,2024
NE,MA,12,1174.5750224416518,0.1261001717985992,28.477307528711183,27.357188430455125,27.917247979583152,2024
NE,PB,1,1722.8365784114053,0.11366820092055233,27.753507014028056,26.536673346693387,27.14509018036072,2024
NE,PB,2,1690.3111798287346,0.24036994219653177,27.86411383618695,26.62651550208237,27.245314669134657,2024
NE,PB,3,1701.1767754318619,0.23164556962025315,27.65638586956522,26.509012681159422,27.082699275362323,2024
NE,PB,4,1321.873986275733,0.2255813953488372,27.027800427101536,25.956998641040574,26.492399534071055,2024
NE,PB,5,1175.0365732250457,0.15951790145338532,26.396683809186026,25.282780634864338,25.839732222025184,2024
NE,PB,6,1045.2520895119978,0.167255985267035,25.440652053785225,24.321550930189723,24.881101491987472,2024
NE,PB,7,1088.3251000571756,0.09687192602793626,24.850855793822543,23.646744048790083,24.248799921306315,2024
NE,PB,8,1280.8500704820976,0.024023099133782484,25.64424335772045,24.309819021948403,24.977031189834427,2024
NE,PB,9,1447.3337466307278,0.02468642065079077,26.29069429298437,24.934932751726645,25.61281352235551,2024
NE,PB,10,1500.3976946865334,0.012920696324951644,27.472310371517025,26.094930340557276,26.78362035603715,2024
NE,PB,11,1526.7350246448245,0.005197969543147209,27.928530728530728,26.541941391941393,27.235236060236062,2024
NE,PB,12,1392.136661991585,0.0517860590847654,27.492543944369324,26.212072628935676,26.8523082866525,2024
NE,PE,1,1650.8473156764494,0.09385234128124102,28.146845323273055,26.756992324704047,27.45191882398855,2024
NE,PE,2,1531.1805822847275,0.1295434357790016,27.107142857142858,25.814028571428572,26.460585714285713,2024
NE,PE,3,1593.7062082139446,0.12107637769900097,27.195019258865717,25.97263912870235,26.583829193784034,2024
NE,PE,4,1360.515581617999,0.14706075533661742,26.41682345754429,25.25519853390348,25.836010995723885,2024
NE,PE,5,1197.034456391876,0.05629424969780694,25.179758195188832,24.05657484731397,24.618166521251403,2024
NE,PE,6,1080.3013290671918,0.07823529411764706,23.810111585617854,22.753657528585205,23.281884557101527,2024
NE,PE,7,1198.7009275507646,0.058915037893897085,23.13452759717803,22.03622907732743,22.58537833725273,2024
NE,PE,8,1453.0163111668758,0.01652590732709427,24.01102223644217,22.788801791713325,23.39991201407775,2024
NE,PE,9,1602.5192207792209,0.01776591688905833,25.024604510265906,23.70812857623696,24.36636654325143,2024
NE,PE,10,1732.7954244241087,0.0029766693483507644,26.879176882661998,25.496059544658493,26.187618213660244,2024
NE,PE,11,1771.3165888577653,0.059057676685621445,27.732180237715095,26.333102714209687,27.032641475962393,2024
NE,PE,12,1809.1215475024487,0.023095525997581624,28.162404891304345,26.730489130434783,27.446447010869562,2024
NE,PI,1,1249.6990009293681,0.24744792494832246,27.857022925411687,26.660938004520503,27.258980464966093,2024
NE,PI,2,1220.7941039755353,0.372572771650696,27.23447263939237,26.116364577938892,26.67541860866563,2024
NE,PI,3,1286.8079610538373,0.2396672034353194,27.491734793982996,26.31085676913015,26.901295781556573,2024
NE,PI,4,1188.275375917238,0.2753817959682346,27.31783726477604,26.138528138528137,26.728182701652088,2024
NE,PI,5,1277.2712173484474,0.04418444597384721,27.815977662943823,26.386597766294383,27.101287714619104,2024
NE,PI,6,1259.398497451033,0.00842062442794671,27.65522920203735,26.088972835314088,26.87210101867572,2024
NE,PI,7,1371.3889851980264,0.005336567616737417,27.489209790802065,25.782654357584484,26.635932074193274,2024
NE,PI,8,1492.4221701364952,0.0010628122010840685,28.86005782372525,27.099342912213075,27.979700367969162,2024
NE,PI,9,1588.7032867823389,0.0004871567759078831,30.304181438051085,28.4979274611399,29.40105444959549,2024
NE,PI,10,1513.4069120539477,0.047446311338600194,31.032957336486856,29.363212953697808,30.19808514509233,2024
NE,PI,11,1417.853757472246,0.13143749302999888,29.994593840141437,28.505089792500232,29.249841816320835,2024
NE,PI,12,1372.229486235831,0.1214589805545967,29.099779101037267,27.607337687283902,28.353558394160586,2024
NE,RN,1,1435.740133037694,0.07728208647906658,29.479508396203457,28.167218301289854,28.823363348746653,2024
NE,RN,2,1342.9181194511702,0.20134715025906738,29.19997395833333,27.926041666666666,28.563007812499997,2024
NE,RN,3,1302.9434266327396,0.3763119884448724,28.146321746160066,27.027297224467798,27.586809485313932,2024
NE,RN,4,1248.3990999099908,0.30671140939597313,27.89790130459444,26.845887691435056,27.371894498014747,2024
NE,RN,5,1234.6618513323983,0.08875582168995343,28.146459515984464,27.006991335524347,27.576725425754404,2024
NE,RN,6,1034.4495603015075,0.010482758620689656,27.681460674157304,26.45678478824546,27.069122731201382,2024
NE,RN,7,1123.042331932773,0.005104096709200806,27.158321727019498,25.796344011142065,26.477332869080783,2024
NE,RN,8,1217.5021891780254,0.02431865828092243,27.73947525342874,26.394364937388193,27.066920095408467,2024
NE,RN,9,1261.1766468758835,0.004986423105406072,27.94881190317566,26.63844103930713,27.293626471241396,2024
NE,RN,10,1352.2618424566087,0.0069549302219171815,28.5122261631546,27.266221573127478,27.889223868141038,2024
NE,RN,11,1378.5223984418476,0.002448163877092181,29.27967741935484,27.978755760368664,28.629216589861752,2024
NE,RN,12,1236.5586436909393,0.01887860082304527,29.63443206070666,28.377211287645245,29.005821674175955,2024
NE,SE,1,1946.252372150339,0.07253781512605043,28.19435294117647,27.07418487394958,27.634268907563026,2024
NE,SE,2,1792.5490416391276,0.0941726618705036,28.065539568345322,26.990827338129495,27.52818345323741,2024
NE,SE,3,1864.9678416821273,0.07379032258064516,28.964684139784943,27.811794354838707,28.388239247311823,2024
NE,SE,4,1515.1113665389528,0.33824074074074073,27.9784375,26.825208333333336,27.401822916666667,2024
NE,SE,5,1286.4328220858895,0.4073476702508961,26.36209677419355,25.346908602150535,25.85450268817204,2024
NE,SE,6,1217.6116572148708,0.30185185185185187,25.00826388888889,23.97861111111111,24.4934375,2024
NE,SE,7,1390.3768944099377,0.1578664276109368,24.601747899159662,23.55391596638655,24.07783193277311,2024
NE,SE,8,1540.7576521204671,0.0881720430107527,24.71686827956989,23.60426747311828,24.160567876344086,2024
NE,SE,9,1740.0658114175753,0.022880963408985645,25.39798541160125,24.19635290031261,24.79716915595693,2024
NE,SE,10,1883.6619485294116,0.006989247311827957,26.645499430307638,25.36969236612229,26.007595898214966,2024
NE,SE,11,1827.8004334365326,0.027314814814814816,27.206113941639646,25.883835108846686,26.544974525243166,2024
NE,SE,12,1964.2541463414634,0.011743612729717615,27.80139513951395,26.453690369036902,27.127542754275424,2024
S,PR,1,1364.7683292671907,0.20136029635027633,24.316737597276266,22.900528939688716,23.608633268482492,2024
S,PR,2,1334.8451800352807,0.19817527970165158,25.06400293255132,23.695094641428952,24.379548786990135,2024
S,PR,3,1258.286587366694,0.11074391222906076,24.579004080591684,23.264333078296353,23.921668579444017,2024
S,PR,4,1005.7593400509356,0.1916734252500676,23.11634088123347,21.99205857686601,22.554199729049742,2024
S,PR,5,877.1775471474322,0.16162877099123196,20.13203979397446,19.022853312636705,19.577446553305585,2024
S,PR,6,917.048768043803,0.06079174882451085,19.603566539376036,18.309128899776642,18.95634771957634,2024
S,PR,7,815.2887888009739,0.133625775223113,16.790464881980427,15.628641335636155,16.20955310880829,2024
S,PR,8,1136.8131973915745,0.04850230414746543,18.729993275050436,17.210246377697622,17.97011982637403,2024
S,PR,9,1145.2774903805043,0.12881174184035923,22.73659269680885,21.2659973140628,22.001295005435825,2024
S,PR,10,1195.9925683991291,0.18368990687138181,22.64513529765484,21.37444978953698,22.009792543595907,2024
S,PR,11,1264.2871225577264,0.23608986035215543,23.547422320493425,22.28209007331549,22.914756196904456,2024
S,PR,12,1206.8148389982111,0.387310188393926,22.909051077366307,21.720508973050837,22.31478002520857,2024
S,RS,1,1414.2138337468984,0.18654773703336638,23.31301872225439,22.07694782217075,22.69498327221257,2024
S,RS,2,1385.5995439843045,0.1785561516075874,24.892116823392133,23.678227743839656,24.285172283615893,2024
S,RS,3,1246.827607425949,0.20990343517492482,23.08074097430238,21.908664669714646,22.494702822008513,2024
S,RS,4,857.0473436258372,0.40663855624894585,20.817572511974454,19.86643161255987,20.342002062267163,2024
S,RS,5,605.8199230028874,0.5442515379357484,15.3597484486555,14.571548675518782,14.965648562087141,2024
S,RS,6,736.7274538564967,0.2691580522306855,16.64292595422383,15.69805999402053,16.17049297412218,2024
S,RS,7,749.9093090952297,0.08180650261883586,12.850120598166908,11.865061907059012,12.35759125261296,2024
S,RS,8,854.9822607358334,0.170292389941258,14.992102447722484,13.940597847231228,14.466350147476856,2024
S,RS,9,970.3748659746777,0.2408459616985845,18.45792342327093,17.383550560276245,17.920736991773587,2024
S,RS,10,1276.6368435069778,0.20550133668309337,19.99940560244327,18.869797379396406,19.43460149091984,2024
S,RS,11,1275.1676777696564,0.13192171531627814,22.402472229748035,21.216916147385533,21.809694188566784,2024
