Regiao,Estado,Mês,RADIACAO GLOBAL (Kj/m²),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),Temp_Media,Ano
N,PA,1,1053.4501002004008,0.4038327696907317,26.4115079182924,25.4270599036034,25.919283910947897,2020
N,PA,2,997.2341129101344,0.5006035759025168,26.288490284005977,25.32704499768053,25.80776764084325,2020
N,PA,3,1086.6303511781168,0.5465759961822954,26.398253789704857,25.432477899812483,25.915365844758668,2020
N,PA,4,1121.9299774973094,0.4603935511555201,26.44339455631777,25.489328391237,25.966361473777383,2020
N,PA,5,1171.8511324570272,0.2686249622242369,27.05248658918194,25.98728207420653,26.51988433169424,2020
N,PA,6,1253.913933628797,0.0955854609483083,27.08339833203336,25.87227455450891,26.477836443271134,2020
N,PA,7,1353.8655372807016,0.0395656515227159,27.48019851426431,26.06223859167239,26.77121855296835,2020
N,PA,8,1471.0147593715203,0.0355471750820588,28.405017119698137,26.88754192286193,27.64627952128004,2020
N,PA,9,1531.4697781065088,0.0555998008959681,28.79452751898536,27.303084631644875,28.04880607531512,2020
N,PA,10,1486.908835125448,0.1303379200599082,28.68856178511157,27.293615824505483,27.991088804808527,2020
N,PA,11,1254.5025857115495,0.3415424219671779,27.28025893319524,26.165126877265664,26.722692905230453,2020
N,PA,12,1256.1426934097422,0.2233407177669472,27.043105435842865,25.93466347432828,26.48888445508557,2020
N,RO,1,1270.3761417322837,0.4451612903225806,26.452867383512547,25.35506272401434,25.903965053763443,2020
N,RO,2,1203.355642361111,0.5618773946360154,26.03999042145594,25.064032567049807,25.552011494252877,2020
N,RO,3,1187.1211195928754,0.3806451612903226,26.08418458781362,25.091263440860214,25.58772401433692,2020
N,RO,4,1352.529673321234,0.2056560037088549,26.512980992118685,25.430968938340285,25.971974965229485,2020
N,RO,5,1307.7974842767296,0.1496055684454756,25.213376683697167,24.078913144449604,24.646144914073385,2020
