Regiao,Estado,Mês,RADIACAO GLOBAL (Kj/m²),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),Temp_Media,Ano
S,RS,11,1569.4785336572818,0.09258599532913747,21.53120082107424,20.188014596875355,20.8596077089748,2021
S,RS,12,1795.4685355122563,0.06317469971111449,23.508816952401236,22.01636318460938,22.762590068505308,2021
S,SC,1,1089.9900572669826,0.41529085872576177,21.844566186775385,20.86694483373678,21.35575551025608,2021
S,SC,2,1598.3234093067426,0.1494000154834714,21.62654178067775,20.313098996702447,20.9698203886901,2021
S,SC,3,1259.6815870910698,0.2005168319597709,21.655519686036207,20.51538802380048,21.08545385491834,2021
S,SC,4,1243.0848161328588,0.05848002708192282,18.56594166366583,17.366510622974435,17.96622614332013,2021
S,SC,5,997.4093949694085,0.16350994965236154,15.225912434826084,14.008763659738591,14.617338047282338,2021
S,SC,6,707.3967960023515,0.26034819532908704,13.359293173906464,12.452217345239898,12.90575525957318,2021
S,SC,7,1077.3974189583653,0.058144039443564006,12.540951194831479,11.22946358958366,11.885207392207569,2021
S,SC,8,970.4219136690647,0.058887428821725804,16.158305557708704,15.076714983334627,15.617510270521667,2021
S,SC,9,1080.560282643898,0.24289108910891088,17.700530158178342,16.614392490874327,17.157461324526334,2021
S,SC,10,1040.709825354944,0.2947359246993202,17.272789692948617,16.293905261533716,16.783347477241165,2021
S,SC,11,1444.555107451856,0.1623871221044366,20.176005559899227,18.956441664494832,19.566223612197028,2021
S,SC,12,1551.2580615705715,0.09001514206822837,21.442243037551226,20.076967466755875,20.75960525215355,2021
SE,ES,1,1624.144173545786,0.05583559519193486,26.38872315803009,24.87555612704128,25.632139642535684,2021
SE,ES,2,1229.008196400626,0.2991579741108458,25.420994475138123,24.185596813568033,24.803295644353078,2021
SE,ES,3,1543.1476440773417,0.20242345276872964,25.86867673716012,24.435963746223564,25.15232024169184,2021
SE,ES,4,1264.6826104746317,0.08543101074084274,23.839697322467988,22.509584788513777,23.17464105549088,2021
SE,ES,5,1092.015048137296,0.04186299877434291,22.80419252691577,21.50376187460418,22.153977200759975,2021
SE,ES,6,1023.5732302330647,0.060430229266911974,21.292164760914762,20.021907484407485,20.657036122661125,2021
SE,ES,7,1145.155919070168,0.008539638386648122,20.40959544879899,19.016042983565107,19.712819216182048,2021
SE,ES,8,1198.1014834794337,0.08182632050134288,21.289979770735,19.92818610923803,20.609082939986514,2021
SE,ES,9,1299.740236127509,0.04831059129304743,23.625247957993,22.332219953325556,22.97873395565928,2021
SE,ES,10,1029.3128244610646,0.30361102312321825,23.282078291814948,22.26959430604982,22.775836298932383,2021
SE,ES,11,1176.9261294027565,0.2748701558130244,23.11059667031231,22.070190788674203,22.590393729493258,2021
SE,ES,12,1096.089945092656,0.3076498138585325,24.3287494486105,23.266552712836347,23.797651080723423,2021
SE,MG,1,1655.309739226928,0.1732405736537183,24.78369301963498,23.29545238301185,24.039572701323415,2021
SE,MG,2,1324.9644401105152,0.394868729376883,23.613455176402546,22.360844418739156,22.98714979757085,2021
SE,MG,3,1620.4502172421678,0.11510280207824504,24.109506144215164,22.613312817486246,23.361409480850703,2021
SE,MG,4,1473.9581934014009,0.05193016255267911,22.40354510829145,20.926161231434946,21.6648531698632,2021
SE,MG,5,1343.5719527830586,0.017946147235749072,21.30359413489736,19.720063343108503,20.51182873900293,2021
SE,MG,6,1262.4926405913727,0.013721970826908006,20.03004606000249,18.483054898543507,19.256550479273,2021
SE,MG,7,1406.602562816362,0.00323580895223806,18.95959943901779,17.185670349137613,18.0726348940777,2021
SE,MG,8,1477.2867675365953,0.010760830371400609,21.13597571595631,19.455915503470926,20.29594560971362,2021
SE,MG,9,1634.4496849810062,0.020050068915079742,25.138556333342205,23.390327646322962,24.264441989832584,2021
SE,MG,10,1305.1658797249354,0.24963201343220934,23.72455131462808,22.464741755155536,23.094646534891808,2021
SE,MG,11,1368.8417612827088,0.31253790651469204,23.218249303268305,21.95996149169031,22.589105397479308,2021
SE,MG,12,1222.9972102091456,0.4137326776933393,23.126723482306627,21.946383035834117,22.536553259070374,2021
SE,RJ,1,1763.192509105227,0.1520919540229885,25.933087902129586,24.56240937924785,25.24774864068872,2021
SE,RJ,2,1308.5441232493,0.2637664712187126,24.291927860696518,23.106007089111376,23.698967474903945,2021
SE,RJ,3,1545.75243671239,0.15980242267435021,24.860195353138366,23.565131198705352,24.21266327592186,2021
SE,RJ,4,1307.94915726931,0.13267591916240565,21.814098100299308,20.560955347871236,21.187526724085274,2021
SE,RJ,5,1025.0103699211643,0.10255939260347784,20.551745582168586,19.352684398473095,19.95221499032084,2021
SE,RJ,6,903.0382308657465,0.05189324960753532,19.404026719940067,18.276808789562395,18.84041775475123,2021
SE,RJ,7,1067.3368551528745,0.024050632911392405,17.819565608687828,16.416583668326634,17.11807463850723,2021
SE,RJ,8,1088.6382738161872,0.08215680559603615,19.88499123319696,18.59081239041496,19.237901811805962,2021
SE,RJ,9,1138.1324204457258,0.05168775069423018,22.413419993809967,21.219707848477345,21.816563921143654,2021
SE,RJ,10,775.8892570101805,0.27883235664603756,21.37825467302527,20.49372362001864,20.935989146521955,2021
SE,RJ,11,1138.6298238359109,0.22341975573173345,21.709851002251046,20.617745739093152,21.163798370672097,2021
SE,RJ,12,1185.3822429175145,0.34813243662700466,23.139055305499507,22.041776605101145,22.590415955300326,2021
SE,SP,1,1444.4392381863097,0.23547922020936501,25.228525210293167,23.93133741476283,24.579931312527997,2021
SE,SP,2,1533.4089029345373,0.18727272727272726,24.58994398066784,23.177141915641478,23.88354294815466,2021
SE,SP,3,1484.1403692787796,0.16105826771653545,24.954425213123226,23.547326272281065,24.250875742702146,2021
SE,SP,4,1460.6909141274239,0.05096185411332152,22.35600781504396,20.91528275263215,21.635645283838056,2021
SE,SP,5,1175.4626429601153,0.042876974945461756,20.747561575009556,19.265588990224455,20.006575282617007,2021
SE,SP,6,1073.7704477303278,0.04711832823106615,19.22544665791426,17.861053713111477,18.543250185512868,2021
SE,SP,7,1288.156774729842,0.0167552997741677,17.806744212697684,16.083400183360073,16.94507219802888,2021
SE,SP,8,1301.2592683175378,0.015648496240601505,21.611658522563953,19.985949985628054,20.798804254096005,2021
SE,SP,9,1408.8721563849817,0.03305850019630938,24.98953323903819,23.332956152758133,24.161244695898162,2021
SE,SP,10,1229.9135926671138,0.21149407361197753,22.347071642604195,21.08872241895941,21.717897030781803,2021
SE,SP,11,1540.8729574468086,0.16947087933003427,24.4275010236113,22.96709430872117,23.697297666166236,2021
SE,SP,12,1446.6248087178299,0.19016094242575077,24.66218051422904,23.22296482795453,23.942572671091785,2021
